cell_line	small_molecule	GR50	GRmax	GR_AOC	GEC50	GRinf	h_GR	r2_GR	pval_GR
BT-20	Erlotinib	Inf	0.547759640370088	0.164621414047023	0	0.813462163243815	0.01	-2.92876833896116e-13	0.11242364647798
BT-20	Fedratinib	3.88095682843365	-0.140333194827688	0.237982981505274	8.4193197341582	-0.999999989388057	1.4185758989041	0.987210888952792	0.000163561361375297
BT-20	Foretinib	0.228286468991771	-0.123854682412165	0.707747971622897	0.242104908956163	-0.0667801418156978	2.13312366966652	0.993435076098628	4.30982258308177e-05
BT-20	GDC-0980	0.0219338081923848	-0.196215769287923	1.04917734800384	0.0310020036978412	-0.18901693547743	0.92669587655538	0.995829205214986	1.73955291387085e-05
BT-20	GSK 690693	1.65101747529815	0.370860147309376	0.401903042970287	0.432616448515815	0.256414815894873	0.536954980158564	0.990056317276876	9.88768260981043e-05
BT-20	GSK1059615	0.183723214185422	-0.438371191431893	0.896150220510096	0.298650878193413	-0.434684014639718	1.28765458801473	0.998205558598409	3.22001994379484e-06
BT-20	GSK1904529A	Inf	0.960700590851564	0.0749079242429487	0	0.922657755221026	0.01	-1.99622318675097e-10	1
BT-20	GW843682X	0.185238339633575	-0.124486966817578	0.753058452516671	0.220018547464779	-0.110770936164602	1.16298947376008	0.984234456289189	0.000248552368497523
BT-20	Gefitinib	82.8459317147515	0.761904167734815	0.0805957100690301	59.2818782796399	0.0904679758991933	0.596371482262374	0.919123987754414	0.0065409293565778
BT-20	Geldanamycin	0.0096121382188674	-0.233802165471798	1.03796628403175	0.015868645113911	-0.18820495697098	0.637276748588685	0.90039380724994	0.00992139363416111
BT-20	HG-5-113-01	1.60232243778577	-0.157040550486783	0.405347078813404	6.93459266052577	-0.999999979312613	0.749871073398952	0.997729396776959	5.15563899650129e-06
BT-20	HG-5-88-01	Inf	0.405761084855239	0.165850726010675	0	0.790780712377542	0.01	-2.44249065417534e-15	0.143375558462397
BT-20	HG-6-64-01	1.94786098021247	-0.169222531153656	0.36262114591132	6.91480502844477	-0.999999479359864	0.867142935381547	0.994597720436263	2.91846244847571e-05
BT-20	Imatinib	Inf	0.980978077559304	-0.00210888077410396	0	0.999952462330689	0.01	-0.00185052117733164	0.453304636396438
BT-20	JNK-9L	0.455038412070295	-0.220511660928155	0.614789141908438	1.1575731928526	-0.47568072133541	0.715998598914833	0.987910014416352	0.000146167751412851
BT-20	JW-7-24-1	3.10928562165323	-0.0311264031107831	0.309811404067452	11.045225683365	-0.999999994166782	0.866683270945334	0.875820371966397	0.0154205800185638
BT-20	KIN001-043	9.69510995696415	0.47093630230707	0.0939871574162411	15.2466252371617	-0.999999749802153	2.42660354252406	0.957977254995178	0.00176591109774027
BT-20	LDN-193189	1.41582654848471	-0.505515638077567	0.470954363001863	2.29281325445941	-0.633411909722293	1.69765040989875	0.996032596854101	1.57402877221102e-05
BT-20	Lapatinib	Inf	0.749070112069849	0.0650790685577698	0	0.912850555739082	0.01	-5.06927833043846e-12	0.300817981289297
BT-20	Linifanib	10.2572386286265	0.544185159912016	-0.0143900819629711	12.4307204966979	-0.807071110121938	4.99999999999998	0.887975831280845	0.0125494143770818
BT-20	Linsitinib	Inf	0.796718818765204	0.102594573110248	0	0.88427991671142	0.01	-2.44249065417534e-15	0.844157110613074
BT-20	Luminespib	-Inf	-0.0401083689826709	1.03691932424529	0	-0.0348230758138876	0.01	-2.72124545119823e-11	1
BT-20	MK2206	1.96807361628095	0.0804462029723571	0.369886221695656	14.818302456291	-0.999999969383966	0.544188621171323	0.967418469057065	0.0010615561585855
BT-20	Mitoxantrone	0.00431359304366406	-0.459779747778476	1.11868249434338	0.0787816131887018	-0.730522905389155	0.31002229820389	0.966825764403856	0.0011005299073884
BT-20	Momelotinib	3.2111667039041	0.0638036392646819	0.293387136329163	13.4652659741132	-0.999999972496293	0.766395710221881	0.961044271077909	0.00151754881585064
BT-20	NU7441	7.32231461857431	0.26544891716923	0.101602623126886	13.5310110559138	-0.989991466500469	1.77820032612342	0.991046711636625	8.01613725177619e-05
BT-20	NVP-AEW541	15.5148025583012	0.861210662267111	-0.0066458383480341	13.4225520161373	0.257665200885985	4.9999751078476	0.861044082424343	0.0193087316183229
BT-20	NVP-TAE684	3.08737096545044	0.133313178794294	0.276930555879337	3.82290217068753	-0.147038690758074	1.20641137804223	0.919384669062937	0.00649883158203191
BT-20	Neratinib	1.33289875873186	0.302414463592868	0.450881110526881	164.326251511275	-0.999905845134629	0.228175312322272	0.993870606372297	3.75694662433368e-05
BT-20	Nilotinib	8.07096040832644	0.0183271596019278	0.0920346002448803	10.0124770854111	-0.969100801190539	4.99999999944395	0.999271903290878	5.30124817821331e-07
BT-20	Nintedanib	10.7814010713128	0.508422597046461	0.165915344041675	5.86646719115089	0.191981165517576	0.7960419242839	0.960501669561187	0.00156011810745171
BT-20	OSI-027	0.900844267005618	0.145490467754285	0.439388268906424	0.732313203662398	0.0775211630325371	0.813371024769743	0.972042127328032	0.000781642644341995
BT-20	Omipalisib	-Inf	-0.366951330617371	1.23939238142547	0.000695793628908227	-0.578376849221708	0.194914674833984	0.995953954318997	1.6370485652728e-05
BT-20	PD0325901	6.32665069717226	0.44308540884645	0.268123626814599	14.6293697662999	-0.234066002209151	0.458080757938714	0.989871960425501	0.000102577185622676
BT-20	PD173074	Inf	0.852766896210617	-0.0904080451362983	0	0.999999999757825	0.01	-0.491974547755216	0.589096950871425
BT-20	PD184352	8.1082789970415	0.289200602554555	0.0715673737468426	9.67576198513936	-0.353828098600923	3.02776260849254	0.992385060079391	5.79873099945116e-05
BT-20	PF431396	0.306439282524187	-0.189118185001276	0.659804472212598	0.419727978499495	-0.182668458508382	0.989872534207294	0.985951846666443	0.000197350612083147
BT-20	PF477736	6.08843228701341	0.128635275017433	0.168730363379964	11.7191548330543	-0.999993914627809	1.67768954899427	0.967004540845563	0.00108870032481212
BT-20	PF562271	1.42481193066525	-0.210939073719784	0.431232398093666	5.78566302083681	-0.999993258715089	0.783967726934418	0.996938683863506	9.37165648751126e-06
BT-20	PHA-665752	8.0190810753479	0.221643014641962	0.0823799904431905	9.17019862142045	-0.336416364267998	3.83582221649449	0.997999395321612	4.00241907916321e-06
BT-20	PHA-793887	0.0596661333886626	-0.218062308767387	0.805366701399639	2.56340361752838	-0.999997806624696	0.292158352047754	0.994447469317179	3.08305969836109e-05
BT-20	PI103	0.256960491249481	-0.114664735771257	0.690619326292761	0.303548024491814	-0.113976653117109	1.23245646972282	0.997392456459143	6.79928331748236e-06
BT-20	PIK-93	5.00131125490328	0.0955484694618085	0.12947859119526	5.35060178498521	-0.0924043459140237	2.51198431827783	0.994804176379983	2.69965830903551e-05
BT-20	PLX-4720	6.99872929706808	0.411719999489426	0.153337898231596	5.81796665268055	0.0953301075244377	1.14481540683798	0.998772485648758	1.50679148247512e-06
BT-20	Palbociclib	0.156995098703411	0.196372630061816	0.611288666702095	0.081842121310618	0.149177744625114	0.543930204661209	0.992253658680195	6.00058038429108e-05
BT-20	Pelitinib	2.71358636246105	-0.240949582178115	0.339336238222258	7.57901997206962	-0.999999999999909	1.06961215212651	0.913965489698417	0.0074019369628332
BT-20	Pictilisib	0.316893118509902	-0.0545671002557019	0.628337533952589	1.01084355014702	-0.403853792483517	0.510406734174369	0.986468887117563	0.000183091015837245
BT-20	QL-X-138	0.892832692426475	-0.220936522489545	0.492549183400689	7.83466954425937	-0.999999999943458	0.505826611940256	0.87160342771979	0.016485679773283
BT-20	QL-XII-47	0.165342202275381	-0.258156695316208	0.777192062244186	0.561193424275012	-0.5155874615921	0.579857912050156	0.988411188883506	0.000134300543093713
BT-20	R406	9.27524804024159	0.436671473675075	0.0878471981121514	15.3661423181376	-0.980312843981692	2.15008651535449	0.99024376430124	9.51841350097515e-05
BT-20	Radicicol	0.103062481380619	-0.162440423903233	0.845092164158576	0.117864772166008	-0.100240222754357	1.36153783374697	0.984425328851671	0.000242570381378648
BT-20	Ruxolitinib	17.4125622174673	0.707068053734759	0.0726568416940688	42.6406377805107	-0.997231270964258	1.22459288155246	0.878470289158495	0.0147694706171018
BT-20	SB590885	14.371081185168	0.868944354893745	0.00825866314030453	14.9659872494341	-0.112420220467545	4.99999300654828	0.902725994146108	0.00946223220643272
BT-20	SNS-032	0.0783260160565802	-0.328741198507196	1.0920046784233	0.0939935671874593	-0.307441252485037	2.62830438354002	0.998109629053256	3.57350231627862e-06
BT-20	SU11274	6.010041054234	0.0654951916001881	0.129533308590252	10.747543428939	-0.999988847574362	1.89008707445772	0.988074446405319	0.000142218828539598
BT-20	Saracatinib	4.78808914065351	0.261018283212167	0.227692485428684	21.6962387466085	-0.99999881537472	0.727072162803679	0.994371564570517	3.16792853838344e-05
BT-20	Seliciclib	5.69472049587601	0.197745039135536	0.175142479576689	14.5301081969616	-0.999997391095397	1.1728728628914	0.973549528625632	0.000699627435926331
BT-20	Selumetinib	Inf	0.974051245852276	-0.00972526229961809	0	0.999996774833341	0.01	-0.107690304444727	0.818321863649062
BT-20	Sigma A6730	Inf	0.292202861875291	0.1878089697273	0	0.770294816476815	0.01	-2.22044604925031e-16	0.0634852396093047
BT-20	Sirolimus	Inf	0.5359155168612	0.468183129321673	0	0.537156631753069	0.01	0	1
BT-20	Sorafenib	9.19495377815985	0.430583346541679	0.168385944708616	42.0015814827858	-0.999997712460326	0.723221091112607	0.857500849647678	0.0203060078511317
BT-20	TGX221	Inf	1.04837907164382	-0.00366627066586598	0	0.999809100182272	0.01	-2.48200455772452e-05	0.999957815458445
BT-20	TWS119	4.84570177335175	0.0163886917274794	0.185695600939808	10.314883908268	-0.999999961436741	1.45416062587437	0.996734745015245	1.06618901154487e-05
BT-20	Torin1	0.00409327338915729	-0.249267836743424	1.0159833401919	0.03418740540409	-0.454568431058469	0.304663124014327	0.991697738725761	6.89275422657287e-05
BT-20	Torin2	-Inf	-0.286134675172476	1.16698310142882	0.00106528637677827	-0.390217296543425	0.267972283970652	0.934911125522864	0.00423656158070029
BT-20	Tozasertib	0.0311928458142116	-0.0348221773590494	0.967499965619518	0.0322242974425767	-0.0295909679468043	1.76739481803583	0.998557556993208	2.08064182782852e-06
BT-20	Trametinib	Inf	0.682756719444522	0.267497586956194	0	0.733138343160335	0.01	0	1
BT-20	Vemurafenib	12.4688788075108	0.582462245018686	0.0931212247034954	33.4820403255214	-0.99995415222676	1.11217996832356	0.981261025630435	0.000351149160423225
BT-20	WH-4-025	0.562749215582532	-0.245512829093136	0.578748940010127	1.60502090151456	-0.541642343969737	0.700291247607979	0.972334463857574	0.000765381890047823
BT-20	WYE-125132	0.0293696503235093	0.0438173297622947	0.799818937134348	0.0246550917900226	0.0522170783559914	0.630360864504583	0.968467535806498	0.000994296298114317
BT-20	WZ-4-145	4.62384039466674	0.255800640873697	0.272199621133386	44.5066345871064	-0.999999996006318	0.485164346333	0.795716673642004	0.0417316774274048
BT-20	WZ3105	0.00581802916900249	-0.327602578617861	1.10104806499053	0.0271294269185792	-0.441103209971885	0.410769762340072	0.99432351078513	3.22225298065026e-05
BT-20	Withaferin A	0.497841792226706	-0.343975392585022	0.670412997269955	0.596550918415286	-0.316849529541138	2.71362601384257	0.997787098345725	4.89693373151301e-06
BT-20	XL147	6.66337672234701	0.149426165100333	0.105322395825682	11.6403628098252	-0.995449141938745	1.96391390743185	0.986617716275122	0.000179085517689526
BT-20	XMD11-50	3.5050703179751	0.238434231021171	0.301473146229778	30.1875623954663	-0.999999999194841	0.510218457086229	0.973256130664197	0.000715234547049359
BT-20	XMD11-85h	Inf	0.734852565190892	0.107163968351676	0	0.87030680883039	0.01	0	0.816309861908745
BT-20	XMD16-144	0.0986221370646109	-0.0783342232908927	0.803588262049824	0.0983858831543775	0.00211913737882299	1.77086626325484	0.982683466651966	0.000299862327193479
BT-20	Y39983	6.95150727311166	0.296341368625599	0.135588885323142	16.1849397368507	-0.999999086533658	1.29994347492771	0.989936416615292	0.00010127571054086
BT-20	YM 201636	3.66651720096575	0.0493552634538219	0.235473453528041	11.3491128214382	-0.999999989603081	0.972311578970817	0.983446265125946	0.000274026138280425
BT-20	ZSTK474	0.497657026026984	-0.0651645518039414	0.555884504452499	0.548096444543645	-0.0652349676146465	1.27028439369493	0.995404841082503	2.11154854770079e-05
Hs 578T	A443654	0.0562829952947641	-0.290658648773816	1.03035911156022	0.0888659799491462	-0.304644431528916	1.04172082526532	0.999012977454677	9.74213504978394e-07
Hs 578T	AT-7519	0.129020330994995	-0.292224463103055	0.922049786117549	0.15548695864818	-0.239898077960199	2.10032922499789	0.990265982399207	9.47510986525346e-05
Hs 578T	AZD 5438	0.204648300398116	-0.185484649084027	0.758787073265809	0.258552399981366	-0.173089013805099	1.27143932855351	0.998627823788598	1.88286755509193e-06
Hs 578T	AZD-6482	5.79715948612772	0.337642200745171	0.234641450657966	40.452320332957	-0.999999960310437	0.565491646866319	0.962155918003887	0.00143217454212852
Hs 578T	AZD7762	0.0216082521921786	-0.288355086077861	1.03094335372925	0.0434341755424442	-0.284381861257901	0.64495328334835	0.968513539411109	0.000991397200415745
Hs 578T	AZD8055	-Inf	-0.218211851457057	0.869015209699884	0	0.112001758151606	0.01	-3.33066907387547e-14	0.0957675407203197
Hs 578T	AZD8330	-Inf	0.196915870352776	0.783783114857842	0	0.216967885298298	0.01	-2.04944949899755e-11	1
Hs 578T	Afatinib	5.68505395557894	-0.151329541384626	0.19178952820646	8.85827147059801	-0.999999959001446	2.47707988583261	0.982373389377572	0.00031069740203471
Hs 578T	Alpelisib	16.0098939084543	0.560770230767035	0.169327564224698	160.745722843559	-0.999999832358912	0.476287240595002	0.97353441074995	0.00070042741435139
Hs 578T	Alvocidib	0.0391840398513728	-0.193100346876121	1.12067929101903	0.0433044270866233	-0.195345667249134	3.29849293778906	0.999506160823668	2.43877132044545e-07
Hs 578T	BI-2536	-Inf	-0.12449413315801	1.0948774589675	0	-0.0999920792225534	0.01	2.22044604925031e-16	1
Hs 578T	BMS345541	4.66719710322666	-0.217187208969189	0.193026967694322	8.05774289327639	-0.999999691449764	2.01183450261028	0.998074594283942	3.70718717146445e-06
Hs 578T	BX-912	0.861426252177278	-0.102934823658244	0.475919302381833	1.17339158038887	-0.195065589519116	1.0657919783467	0.994899582358848	2.60142601141711e-05
Hs 578T	Barasertib	-Inf	0.161569793251451	0.716872288768247	0.00678047591272518	-0.184421451569547	0.10000000000903	0.792589443336682	0.0430191390153876
Hs 578T	Brivanib	95.4441057943573	0.796617216749918	0.0679441706045554	780.97231147439	-0.999870564989136	0.522610166404687	0.846922648311586	0.023432675589817
Hs 578T	Buparlisib	0.515928728677741	-0.230386543020381	0.625770686506583	0.699241905241846	-0.274480145688194	1.43928766384514	0.994802393465698	2.70151136854135e-05
Hs 578T	CGP60474	0.0288960032661292	-0.227633219048042	1.09971626722713	0.0350736835918086	-0.189360073240748	1.65759627973651	0.988093398059734	0.000141767169763996
Hs 578T	CHIR-99021	10.6671717214645	0.525179887204196	0.101467932624098	24.1247155158285	-0.999991844775686	1.34622321682006	0.948092416991086	0.00269439717382725
Hs 578T	CP466722	Inf	0.685908379131834	0.0103172480715262	5.72801505268441	0.66523992929062	4.87787785501492	0.943326287902948	0.00321190963931917
Hs 578T	CP724714	Inf	0.857069919557837	0.0530728494738781	975.474758763455	-0.195471551911393	0.451680387758448	0.91572151078309	0.00710286374468472
Hs 578T	Canertinib	5.45861847270565	-0.289295882605978	0.176228649035952	8.08617585994732	-0.999894318561009	2.79555502792691	0.997431175147311	6.59886112375219e-06
Hs 578T	Celastrol	0.725008511647824	-0.266975824099463	0.514398502237817	0.846976868321471	-0.204889601641475	2.20871517558182	0.988967968973725	0.000121705708564623
Hs 578T	Crizotinib	2.43432497010399	0.0440804318491453	0.293421273457293	2.99089421857469	-0.15572004081227	1.31676539728958	0.996635101764455	1.13225401355832e-05
Hs 578T	Dactolisib	-Inf	0.115287685626719	0.85028381420291	0	0.157193439044094	0.01	-2.22044604925031e-16	0.13030515831017
Hs 578T	Dasatinib	0.0244437987981944	-0.107537418716407	0.948534321986853	0.0302820644224276	-0.0951685927633586	0.813509153614888	0.992919975392844	5.01267484379619e-05
Hs 578T	Dovitinib	0.138618174328149	0.254356407124645	0.611829453277301	0.083979619420638	0.255649618450542	1.42872643419463	0.988033244384195	0.000143203239968415
Hs 578T	Enzastaurin	Inf	0.935456592290079	0.000225744133566452	14.591953123717	0.537457588948413	4.81688905861586	0.865645339731396	0.0180511747282642
Hs 578T	Erlotinib	11.9857874614468	0.585816906032893	0.0869128304120307	26.1185165256094	-0.999674613973644	1.41014635303092	0.957059534550135	0.00184388357305099
Hs 578T	Fedratinib	1.82306255172856	-0.182961078990488	0.358345336847729	3.47474045693476	-0.537480911625206	1.13169071999117	0.999011728053573	9.76681440056915e-07
Hs 578T	Foretinib	0.43265414419943	-0.221519515069831	0.595453420438291	0.835662330831921	-0.317589913947686	0.747020015818332	0.930048654546875	0.00489319073070238
Hs 578T	GDC-0980	0.0875947745392754	0.108911429170569	0.715064482965205	0.0652896574385193	0.122446146470722	0.955789832189286	0.995637147567291	1.90344813495447e-05
Hs 578T	GSK 690693	Inf	0.717348886757504	0.251299305264194	0.0376382690690863	0.714224248237932	1.00597935390838	0.949442730380898	0.00255603751133848
Hs 578T	GSK1059615	0.683067562935278	-0.116267974369327	0.529914043782526	1.14118122098057	-0.284216665621313	0.876958259127273	0.999639732484069	1.29792683045693e-07
Hs 578T	GSK1904529A	Inf	0.950858342905689	0.0473834722415738	0	0.95339850752051	0.01	-2.80533374308334e-11	0.759755463021985
Hs 578T	GW843682X	0.142434344512364	-0.144486882383426	0.83058841705292	0.152984461262479	-0.0923231190796244	2.37133463599503	0.984973801400142	0.000225786644362347
Hs 578T	Gefitinib	22.6586540752762	0.849531896909472	0.026677986714483	21.0877159050723	0.0731509839115993	2.20146363462988	0.960265675498065	0.00157881654130587
Hs 578T	Geldanamycin	0.0682897321355267	-0.107638248450368	0.832144724890346	0.0660709088353487	0.0331741295738595	2.07841211006544	0.921657765691217	0.00613750567649229
Hs 578T	HG-5-113-01	0.919010340020282	-0.0327655772151705	0.463350840107181	1.12386234855204	-0.128735438963556	1.13851509976545	0.997318173677195	7.19219242573121e-06
Hs 578T	HG-5-88-01	45.1612904171306	0.664165356103908	0.134713930218722	706.227667757001	-0.999992861603272	0.399537618412845	0.920229965678024	0.00636325837572926
Hs 578T	HG-6-64-01	0.854042615655585	-0.358559616509688	0.515735827324456	1.71464661146736	-0.541886740323733	1.05337193747676	0.989196761108944	0.000116709970537143
Hs 578T	Imatinib	Inf	1.05139753218035	-0.0218798238292463	0	0.999999927838347	0.01	-0.909695360796496	1
Hs 578T	JNK-9L	1.15846044032518	-0.0968983747274183	0.413396485035956	1.32073122515022	-0.129735994753492	1.7597543568158	0.998919855283183	1.16671260930179e-06
Hs 578T	JW-7-24-1	1.65273561817101	-0.196640687782722	0.401521924791428	7.05888278746483	-0.999999999343452	0.756695635998714	0.977913963769321	0.000487792996382908
Hs 578T	KIN001-043	6.04755648290439	0.391218235050389	0.0685492775905248	4.5290315233069	0.378633690156445	4.89646717618437	0.993905914792713	3.71378745136486e-05
Hs 578T	LDN-193189	2.31211893631751	-0.359916430879542	0.35661878574364	3.49103629710426	-0.561208188010816	1.82643862953791	0.988114637654273	0.000141261838089268
Hs 578T	Lapatinib	11.1684413158356	0.636551704305982	0.0492758547680336	11.2749037985804	-0.0242897588664729	4.99999465942756	0.98160228421209	0.000338475946128125
Hs 578T	Linifanib	15.1630175446209	0.701867303632612	0.0561519507641656	29.7885727945291	-0.942993630879989	1.56955616021799	0.973626663527324	0.000695552876342487
Hs 578T	Linsitinib	Inf	0.831139736195399	0.0505378404562985	0	0.941753147291634	0.01	-1.77635683940025e-15	0.0998629239534297
Hs 578T	Luminespib	-Inf	0.0620701233121093	0.927873145237983	0	0.0719631786950491	0.01	0	1
Hs 578T	MK2206	Inf	0.459532809751088	0.327787941825892	0	0.672897182585067	0.01	-1.47037937381356e-12	0.0503092755748418
Hs 578T	Mitoxantrone	-Inf	-0.509789054759129	1.17785946376045	0.117807960580315	-0.999999999565944	0.229725657887881	0.95698492242734	0.00185029689858196
Hs 578T	Momelotinib	2.09227895863799	0.0463738236472607	0.361653650038636	13.3042140386709	-0.999999912433334	0.593900003395347	0.987272346725294	0.000161993157881124
Hs 578T	NU7441	4.14962688511874	0.144592578716113	0.238140513358447	14.5730159109207	-0.999994250052841	0.874581604605515	0.991295945342639	7.57605674783779e-05
Hs 578T	NVP-AEW541	8.52948348085723	0.155780291144886	0.0739106558379117	10.5480997005612	-0.94619705434775	4.99999999999998	0.997704834554606	5.26778442178077e-06
Hs 578T	NVP-TAE684	0.522055229591107	-0.200293895903307	0.593953326169482	4.81914048922778	-0.999999877880677	0.49429647132974	0.975248047892481	0.000612659133132909
Hs 578T	Neratinib	1.02847282403227	0.0292601297995865	0.463761860667574	4.31710364129875	-0.582055909868938	0.538169956693791	0.998979407702382	1.04160863800828e-06
Hs 578T	Nilotinib	8.12365161293222	0.0285532903114527	0.021540090626823	10.119661264218	-0.999834818130785	4.99999999999998	0.959817823251159	0.0016146073282749
Hs 578T	Nintedanib	1.82801834825611	0.0966881427178555	0.382868438484955	13.9661704230308	-0.971065736206479	0.530702956699974	0.997627177492288	5.63028665312437e-06
Hs 578T	OSI-027	1.0176896106519	0.18939998806094	0.397462151615929	0.709315572478438	0.168784317725289	1.14085885714259	0.995550800888943	1.97953727297806e-05
Hs 578T	Omipalisib	-Inf	-0.191233022953845	1.02183719984721	0.0124538504350266	-0.29517792269068	0.36183563705652	0.99940830834245	3.50099017665251e-07
Hs 578T	PD0325901	0.043100155944273	0.055426221397462	0.723258908412886	0.644296738009348	-0.447072243053951	0.236175233575823	0.993448549561815	4.29215028440177e-05
Hs 578T	PD173074	Inf	0.164071457200652	0.235292477888313	0	0.721689857794991	0.01	0	0.0540891321771269
Hs 578T	PD184352	1.52914133922695	0.267109500492249	0.435468571525438	110.159027230915	-0.99999286006952	0.256850915388661	0.969444027895583	0.000933667431245899
Hs 578T	PF431396	0.416426695510895	-0.0949895244577012	0.596039667896156	3.89518459201958	-0.802204201791004	0.428129342450466	0.984597946699897	0.000237223245859175
Hs 578T	PF477736	0.149155117589215	-0.10253962052573	0.783796907703087	0.158209033758544	-0.0618840786588694	1.98009165200265	0.996692510292281	1.09394881666613e-05
Hs 578T	PF562271	1.69983548444697	-0.0950929311950002	0.397846037187377	9.61244173812778	-0.99999991424938	0.634109804660676	0.955631538149978	0.00196856040693683
Hs 578T	PHA-665752	6.72185142414556	-0.126777872404319	0.128518834602059	8.57580551246515	-0.756635997897319	3.783482101795	0.998548602280458	2.10655534027548e-06
Hs 578T	PHA-793887	0.0489741926445137	-0.156489925907516	0.83163780565069	0.254436484793273	-0.440835331968365	0.383648646371773	0.987810735874754	0.00014857815991498
Hs 578T	PI103	0.0823478231579224	0.0952856106872852	0.728998929781715	0.0635880993241817	0.118788242253072	1.04923068293887	0.992139955364861	6.17803016663698e-05
Hs 578T	PIK-93	3.96877615152875	0.162755216680847	0.178415289828909	3.76682652523247	0.0510742301778348	2.06320270329464	0.999452680518476	2.99558614802464e-07
Hs 578T	PLX-4720	Inf	0.780983088010082	-0.0553781487476052	0	0.999999998647515	0.01	-0.0671172242843943	0.203716098278862
Hs 578T	Palbociclib	0.303971057061305	0.327930436333808	0.526458528667947	0.0523237264632949	0.300903359338317	0.523345772581779	0.988633000949704	0.000129208667409397
Hs 578T	Pelitinib	3.2923526020636	-0.121305328383855	0.280107313628661	8.60976641008991	-0.999999999825468	1.14284638395029	0.976241337079196	0.000564474063784126
